<<<<<<< current
caseid,age,school,y,xa,xb,xc,za,zb
990.0,29.0,0.0,20.764633848980093,1.0,11.0,-0.8788256949883502,1.0,0.6593874746687473
991.0,26.0,0.0,15.336836264309136,1.0,8.0,-0.6334752510191412,1.0,0.49820068565238274
991.0,27.0,0.0,16.48107569666518,1.0,9.0,-0.6334752510191412,1.0,0.49820068565238274
991.0,28.0,0.0,19.12117735324787,1.0,10.0,-0.6334752510191412,1.0,0.49820068565238274
991.0,29.0,0.0,20.36426800257479,1.0,11.0,-0.6334752510191412,1.0,0.49820068565238274
992.0,26.0,0.0,15.688128910178243,1.0,8.0,1.023687106228783,1.0,0.445941880874239
992.0,27.0,0.0,18.432378247827028,1.0,9.0,1.023687106228783,1.0,0.445941880874239
992.0,28.0,0.0,18.537927143418795,1.0,10.0,1.023687106228783,1.0,0.445941880874239
992.0,29.0,0.0,20.91891850114887,1.0,11.0,1.023687106228783,1.0,0.445941880874239
993.0,26.0,0.0,16.075997882589224,1.0,8.0,-0.035677851017732805,1.0,0.5911178737256305
993.0,27.0,0.0,17.470626443225484,1.0,9.0,-0.035677851017732805,1.0,0.5911178737256305
993.0,28.0,0.0,19.40893208438615,1.0,10.0,-0.035677851017732805,1.0,0.5911178737256305
993.0,29.0,0.0,20.76664779123074,1.0,11.0,-0.035677851017732805,1.0,0.5911178737256305
994.0,26.0,1.0,14.188212460768142,1.0,4.0,-0.023406196659949367,1.0,-1.5689390390025926
994.0,27.0,1.0,17.247725362960328,1.0,5.0,-0.023406196659949367,1.0,-1.5689390390025926
994.0,28.0,1.0,19.473576594065214,1.0,6.0,-0.023406196659949367,1.0,-1.5689390390025926
994.0,29.0,1.0,23.934173332235112,1.0,7.0,-0.023406196659949367,1.0,-1.5689390390025926
995.0,26.0,1.0,16.693455582168458,1.0,4.0,0.9579669470362043,1.0,-0.7875161289984719
995.0,27.0,1.0,21.025084288284397,1.0,5.0,0.9579669470362043,1.0,-0.7875161289984719
995.0,28.0,1.0,23.1066561177169,1.0,6.0,0.9579669470362043,1.0,-0.7875161289984719
995.0,29.0,1.0,24.979016387256,1.0,7.0,0.9579669470362043,1.0,-0.7875161289984719
996.0,26.0,0.0,15.087487787496034,1.0,8.0,-0.9056274799330031,1.0,-0.19738931163937257
996.0,27.0,0.0,16.95704557960011,1.0,9.0,-0.9056274799330031,1.0,-0.19738931163937257
996.0,28.0,0.0,18.438150156080273,1.0,10.0,-0.9056274799330031,1.0,-0.19738931163937257
996.0,29.0,0.0,20.703068603449957,1.0,11.0,-0.9056274799330031,1.0,-0.19738931163937257
997.0,26.0,1.0,17.29360754876594,1.0,4.0,2.1638174350661425,1.0,-0.45976059630705174
997.0,27.0,1.0,19.70335140257055,1.0,5.0,2.1638174350661425,1.0,-0.45976059630705174
997.0,28.0,1.0,21.60213968297921,1.0,6.0,2.1638174350661425,1.0,-0.45976059630705174
997.0,29.0,1.0,25.315489763733893,1.0,7.0,2.1638174350661425,1.0,-0.45976059630705174
998.0,26.0,0.0,15.578432615862205,1.0,8.0,-1.8463119567359711,1.0,0.8898209310763181
998.0,27.0,0.0,17.05774007676195,1.0,9.0,-1.8463119567359711,1.0,0.8898209310763181
998.0,28.0,0.0,19.011981942073003,1.0,10.0,-1.8463119567359711,1.0,0.8898209310763181
998.0,29.0,0.0,20.71475313009137,1.0,11.0,-1.8463119567359711,1.0,0.8898209310763181
999.0,26.0,1.0,17.59632658489647,1.0,4.0,1.098251104318768,1.0,0.23216110114846805
999.0,27.0,1.0,18.660866513589585,1.0,5.0,1.098251104318768,1.0,0.23216110114846805
999.0,28.0,1.0,22.039974955660362,1.0,6.0,1.098251104318768,1.0,0.23216110114846805
999.0,29.0,1.0,26.527516362488598,1.0,7.0,1.098251104318768,1.0,0.23216110114846805
1000.0,26.0,0.0,15.014764726541259,1.0,8.0,-0.974905939378693,1.0,0.48313719241561137
1000.0,27.0,0.0,17.24327166726491,1.0,9.0,-0.974905939378693,1.0,0.48313719241561137
1000.0,28.0,0.0,18.555503355130373,1.0,10.0,-0.974905939378693,1.0,0.48313719241561137
1000.0,29.0,0.0,19.87266262674203,1.0,11.0,-0.974905939378693,1.0,0.48313719241561137
=======
caseid,age,school,y,xa,xb,xc,za,zb
1.0,26.0,0.0,16.25356366840605,1.0,8.0,0.27742222045512394,1.0,1.426959424117312
1.0,27.0,0.0,19.049685422435033,1.0,9.0,0.27742222045512394,1.0,1.426959424117312
1.0,28.0,0.0,19.53292052394608,1.0,10.0,0.27742222045512394,1.0,1.426959424117312
1.0,29.0,0.0,20.524371128479853,1.0,11.0,0.27742222045512394,1.0,1.426959424117312
2.0,26.0,1.0,13.765018044899897,1.0,4.0,0.9763466114409691,1.0,-1.9297246117130618
2.0,27.0,1.0,17.78727635279908,1.0,5.0,0.9763466114409691,1.0,-1.9297246117130618
2.0,28.0,1.0,21.695886178750307,1.0,6.0,0.9763466114409691,1.0,-1.9297246117130618
2.0,29.0,1.0,24.38986468490847,1.0,7.0,0.9763466114409691,1.0,-1.9297246117130618
3.0,26.0,1.0,13.859912444085943,1.0,4.0,0.7738441829877261,1.0,-0.8811872000829845
3.0,27.0,1.0,15.895054857295488,1.0,5.0,0.7738441829877261,1.0,-0.8811872000829845
3.0,28.0,1.0,20.51316709523733,1.0,6.0,0.7738441829877261,1.0,-0.8811872000829845
3.0,29.0,1.0,23.100344205070474,1.0,7.0,0.7738441829877261,1.0,-0.8811872000829845
4.0,26.0,0.0,15.453006164477138,1.0,8.0,-0.8495311077098363,1.0,1.043019313355126
4.0,27.0,0.0,16.127698409097277,1.0,9.0,-0.8495311077098363,1.0,1.043019313355126
4.0,28.0,0.0,18.562229900499027,1.0,10.0,-0.8495311077098363,1.0,1.043019313355126
4.0,29.0,0.0,20.001108829037005,1.0,11.0,-0.8495311077098363,1.0,1.043019313355126
5.0,26.0,0.0,15.180685580075336,1.0,8.0,0.480351034469041,1.0,0.06420932954778148
5.0,27.0,0.0,16.844850600175402,1.0,9.0,0.480351034469041,1.0,0.06420932954778148
5.0,28.0,0.0,18.26950005841702,1.0,10.0,0.480351034469041,1.0,0.06420932954778148
5.0,29.0,0.0,20.89518534487099,1.0,11.0,0.480351034469041,1.0,0.06420932954778148
6.0,26.0,1.0,15.017303843227378,1.0,4.0,0.41949697013882015,1.0,-0.18137281098763136
6.0,27.0,1.0,18.25084043852525,1.0,5.0,0.41949697013882015,1.0,-0.18137281098763136
6.0,28.0,1.0,21.32703686162075,1.0,6.0,0.41949697013882015,1.0,-0.18137281098763136
6.0,29.0,1.0,24.344815245372274,1.0,7.0,0.41949697013882015,1.0,-0.18137281098763136
7.0,26.0,0.0,14.090383947567549,1.0,8.0,-2.121229653163928,1.0,0.9408095330603975
7.0,27.0,0.0,15.418373933871,1.0,9.0,-2.121229653163928,1.0,0.9408095330603975
7.0,28.0,0.0,16.928065371075913,1.0,10.0,-2.121229653163928,1.0,0.9408095330603975
7.0,29.0,0.0,18.578460343676202,1.0,11.0,-2.121229653163928,1.0,0.9408095330603975
8.0,26.0,0.0,14.510027117358952,1.0,8.0,0.5363082655587205,1.0,1.3360922519906386
8.0,27.0,0.0,17.769051238290274,1.0,9.0,0.5363082655587205,1.0,1.3360922519906386
8.0,28.0,0.0,18.290953315751242,1.0,10.0,0.5363082655587205,1.0,1.3360922519906386
8.0,29.0,0.0,19.84014175433571,1.0,11.0,0.5363082655587205,1.0,1.3360922519906386
9.0,26.0,1.0,15.25683826983849,1.0,4.0,1.4530242605040893,1.0,-0.04335343049909141
9.0,27.0,1.0,19.31512451552746,1.0,5.0,1.4530242605040893,1.0,-0.04335343049909141
9.0,28.0,1.0,21.669200584805765,1.0,6.0,1.4530242605040893,1.0,-0.04335343049909141
9.0,29.0,1.0,25.2989492485527,1.0,7.0,1.4530242605040893,1.0,-0.04335343049909141
10.0,26.0,0.0,15.232161887327313,1.0,8.0,-0.8843256077381846,1.0,-0.9269255789350773
10.0,27.0,0.0,17.225488725881775,1.0,9.0,-0.8843256077381846,1.0,-0.9269255789350773
10.0,28.0,0.0,20.012755058144094,1.0,10.0,-0.8843256077381846,1.0,-0.9269255789350773
10.0,29.0,0.0,19.403898684859527,1.0,11.0,-0.8843256077381846,1.0,-0.9269255789350773
11.0,26.0,0.0,15.409776611616563,1.0,8.0,0.25566662386916794,1.0,-0.029495164140824846
11.0,27.0,0.0,17.39289151525064,1.0,9.0,0.25566662386916794,1.0,-0.029495164140824846
11.0,28.0,0.0,18.901376988326135,1.0,10.0,0.25566662386916794,1.0,-0.029495164140824846
11.0,29.0,0.0,20.835722688958494,1.0,11.0,0.25566662386916794,1.0,-0.029495164140824846
12.0,26.0,0.0,14.325437570917265,1.0,8.0,-1.6105746714487834,1.0,0.30375723492343154
12.0,27.0,0.0,16.54404200617373,1.0,9.0,-1.6105746714487834,1.0,0.30375723492343154
12.0,28.0,0.0,17.574623190490403,1.0,10.0,-1.6105746714487834,1.0,0.30375723492343154
12.0,29.0,0.0,19.12363101214528,1.0,11.0,-1.6105746714487834,1.0,0.30375723492343154
13.0,26.0,0.0,15.574007472860574,1.0,8.0,-1.490476695556295,1.0,-0.8093704295587169
13.0,27.0,0.0,17.635660175102984,1.0,9.0,-1.490476695556295,1.0,-0.8093704295587169
13.0,28.0,0.0,18.51336368745421,1.0,10.0,-1.490476695556295,1.0,-0.8093704295587169
13.0,29.0,0.0,21.87834933928175,1.0,11.0,-1.490476695556295,1.0,-0.8093704295587169
14.0,26.0,0.0,15.60164278449349,1.0,8.0,-0.6109265894082299,1.0,1.337973539980759
14.0,27.0,0.0,18.133665946751503,1.0,9.0,-0.6109265894082299,1.0,1.337973539980759
14.0,28.0,0.0,18.613130850154864,1.0,10.0,-0.6109265894082299,1.0,1.337973539980759
14.0,29.0,0.0,20.29638682704384,1.0,11.0,-0.6109265894082299,1.0,1.337973539980759
15.0,26.0,1.0,17.27936431341564,1.0,4.0,2.427818325721986,1.0,0.11812890256922166
15.0,27.0,1.0,20.260733176807367,1.0,5.0,2.427818325721986,1.0,0.11812890256922166
15.0,28.0,1.0,24.533689986924017,1.0,6.0,2.427818325721986,1.0,0.11812890256922166
15.0,29.0,1.0,27.321781401306918,1.0,7.0,2.427818325721986,1.0,0.11812890256922166
16.0,26.0,0.0,16.861218960256384,1.0,8.0,0.1838852232687299,1.0,1.5734264055467064
16.0,27.0,0.0,18.117263507326005,1.0,9.0,0.1838852232687299,1.0,1.5734264055467064
16.0,28.0,0.0,19.62588415049126,1.0,10.0,0.1838852232687299,1.0,1.5734264055467064
16.0,29.0,0.0,20.943221511015075,1.0,11.0,0.1838852232687299,1.0,1.5734264055467064
17.0,26.0,0.0,16.100217389643895,1.0,8.0,0.3714047268415526,1.0,1.3198371093850094
17.0,27.0,0.0,17.913199610273473,1.0,9.0,0.3714047268415526,1.0,1.3198371093850094
17.0,28.0,0.0,18.057892542260355,1.0,10.0,0.3714047268415526,1.0,1.3198371093850094
17.0,29.0,0.0,20.37393910613897,1.0,11.0,0.3714047268415526,1.0,1.3198371093850094
18.0,26.0,1.0,14.060809613571754,1.0,4.0,0.3126762166750714,1.0,-0.49753334358532464
18.0,27.0,1.0,17.46572940127452,1.0,5.0,0.3126762166750714,1.0,-0.49753334358532464
18.0,28.0,1.0,20.401658777988363,1.0,6.0,0.3126762166750714,1.0,-0.49753334358532464
18.0,29.0,1.0,25.007559020517643,1.0,7.0,0.3126762166750714,1.0,-0.49753334358532464
19.0,26.0,1.0,14.585557009002393,1.0,4.0,0.46816253470497987,1.0,0.02574847256060902
19.0,27.0,1.0,18.522080763840922,1.0,5.0,0.46816253470497987,1.0,0.02574847256060902
19.0,28.0,1.0,21.534074140007096,1.0,6.0,0.46816253470497987,1.0,0.02574847256060902
19.0,29.0,1.0,24.046512070483004,1.0,7.0,0.46816253470497987,1.0,0.02574847256060902
20.0,26.0,1.0,16.01366044146863,1.0,4.0,1.6247735351531634,1.0,-1.8093889827032028
20.0,27.0,1.0,19.324103769977437,1.0,5.0,1.6247735351531634,1.0,-1.8093889827032028
20.0,28.0,1.0,21.816282347505947,1.0,6.0,1.6247735351531634,1.0,-1.8093889827032028
20.0,29.0,1.0,24.915462007569598,1.0,7.0,1.6247735351531634,1.0,-1.8093889827032028
21.0,26.0,0.0,15.388636729413706,1.0,8.0,-0.3783835134040699,1.0,0.16707606552409474
21.0,27.0,0.0,17.058251724456866,1.0,9.0,-0.3783835134040699,1.0,0.16707606552409474
21.0,28.0,0.0,18.366050965159605,1.0,10.0,-0.3783835134040699,1.0,0.16707606552409474
21.0,29.0,0.0,20.425624825442263,1.0,11.0,-0.3783835134040699,1.0,0.16707606552409474
22.0,26.0,0.0,14.970156434413724,1.0,8.0,-0.37988702500436206,1.0,-0.2570179711512307
22.0,27.0,0.0,16.065824870794433,1.0,9.0,-0.37988702500436206,1.0,-0.2570179711512307
22.0,28.0,0.0,17.82813845118915,1.0,10.0,-0.37988702500436206,1.0,-0.2570179711512307
22.0,29.0,0.0,20.28750576663125,1.0,11.0,-0.37988702500436206,1.0,-0.2570179711512307
23.0,26.0,0.0,15.727014609676726,1.0,8.0,-0.35386445191431326,1.0,0.641658896114915
23.0,27.0,0.0,17.071207847391843,1.0,9.0,-0.35386445191431326,1.0,0.641658896114915
23.0,28.0,0.0,18.275903540879845,1.0,10.0,-0.35386445191431326,1.0,0.641658896114915
23.0,29.0,0.0,20.11171744469096,1.0,11.0,-0.35386445191431326,1.0,0.641658896114915
24.0,26.0,0.0,15.013539637153709,1.0,8.0,-0.7038514097429308,1.0,0.06114109349748154
24.0,27.0,0.0,16.66059344371281,1.0,9.0,-0.7038514097429308,1.0,0.06114109349748154
24.0,28.0,0.0,18.634382068712384,1.0,10.0,-0.7038514097429308,1.0,0.06114109349748154
24.0,29.0,0.0,19.8504614023693,1.0,11.0,-0.7038514097429308,1.0,0.06114109349748154
25.0,26.0,0.0,15.873751598052547,1.0,8.0,0.08595026951504484,1.0,1.156660461082269
25.0,27.0,0.0,17.682178767183665,1.0,9.0,0.08595026951504484,1.0,1.156660461082269
25.0,28.0,0.0,19.107590364472035,1.0,10.0,0.08595026951504484,1.0,1.156660461082269
25.0,29.0,0.0,20.690391686004677,1.0,11.0,0.08595026951504484,1.0,1.156660461082269
26.0,26.0,0.0,15.245788334967981,1.0,8.0,0.3825813991572433,1.0,1.7648568669770692
26.0,27.0,0.0,16.13795861566343,1.0,9.0,0.3825813991572433,1.0,1.7648568669770692
26.0,28.0,0.0,18.031837544175083,1.0,10.0,0.3825813991572433,1.0,1.7648568669770692
26.0,29.0,0.0,18.979416793475757,1.0,11.0,0.3825813991572433,1.0,1.7648568669770692
27.0,26.0,0.0,15.859405736009728,1.0,8.0,-0.7459423442680715,1.0,-0.5489930285539824
27.0,27.0,0.0,17.57541224749322,1.0,9.0,-0.7459423442680715,1.0,-0.5489930285539824
27.0,28.0,0.0,19.312002338037633,1.0,10.0,-0.7459423442680715,1.0,-0.5489930285539824
27.0,29.0,0.0,19.98536285792602,1.0,11.0,-0.7459423442680715,1.0,-0.5489930285539824
28.0,26.0,0.0,16.23877510662255,1.0,8.0,0.30581803239316857,1.0,0.17280926474587135
28.0,27.0,0.0,18.084593234934633,1.0,9.0,0.30581803239316857,1.0,0.17280926474587135
28.0,28.0,0.0,19.667569682249738,1.0,10.0,0.30581803239316857,1.0,0.17280926474587135
28.0,29.0,0.0,21.457879444154344,1.0,11.0,0.30581803239316857,1.0,0.17280926474587135
29.0,26.0,0.0,14.769619579970449,1.0,8.0,0.11742944219951341,1.0,0.550597711954138
29.0,27.0,0.0,16.594464826233878,1.0,9.0,0.11742944219951341,1.0,0.550597711954138
29.0,28.0,0.0,19.06585147870197,1.0,10.0,0.11742944219951341,1.0,0.550597711954138
29.0,29.0,0.0,19.96591607032133,1.0,11.0,0.11742944219951341,1.0,0.550597711954138
30.0,26.0,0.0,17.020865716157964,1.0,8.0,0.10827512405822809,1.0,-0.27119361876037223
30.0,27.0,0.0,17.2035551348681,1.0,9.0,0.10827512405822809,1.0,-0.27119361876037223
30.0,28.0,0.0,19.221186698196153,1.0,10.0,0.10827512405822809,1.0,-0.27119361876037223
30.0,29.0,0.0,20.500663819932875,1.0,11.0,0.10827512405822809,1.0,-0.27119361876037223
31.0,26.0,1.0,15.373752402083833,1.0,4.0,1.5248046502013306,1.0,-0.0022598172213908877
31.0,27.0,1.0,17.58553750275033,1.0,5.0,1.5248046502013306,1.0,-0.0022598172213908877
31.0,28.0,1.0,20.409715477556453,1.0,6.0,1.5248046502013306,1.0,-0.0022598172213908877
31.0,29.0,1.0,26.031223237934665,1.0,7.0,1.5248046502013306,1.0,-0.0022598172213908877
32.0,26.0,1.0,13.598365904129363,1.0,4.0,-1.2361003480439507,1.0,-1.6669594962681948
32.0,27.0,1.0,16.562584415457284,1.0,5.0,-1.2361003480439507,1.0,-1.6669594962681948
32.0,28.0,1.0,18.25520176921436,1.0,6.0,-1.2361003480439507,1.0,-1.6669594962681948
32.0,29.0,1.0,22.939600023271247,1.0,7.0,-1.2361003480439507,1.0,-1.6669594962681948
33.0,26.0,0.0,13.919974353890842,1.0,8.0,-2.8472622576166566,1.0,2.3169362447276063
33.0,27.0,0.0,15.672098405089175,1.0,9.0,-2.8472622576166566,1.0,2.3169362447276063
33.0,28.0,0.0,18.50458479545783,1.0,10.0,-2.8472622576166566,1.0,2.3169362447276063
33.0,29.0,0.0,18.867480112493727,1.0,11.0,-2.8472622576166566,1.0,2.3169362447276063
34.0,26.0,0.0,16.406313306859733,1.0,8.0,-1.1435194873227998,1.0,0.48475352830857493
34.0,27.0,0.0,18.086984880605417,1.0,9.0,-1.1435194873227998,1.0,0.48475352830857493
34.0,28.0,0.0,19.087873564750087,1.0,10.0,-1.1435194873227998,1.0,0.48475352830857493
34.0,29.0,0.0,20.4046346297544,1.0,11.0,-1.1435194873227998,1.0,0.48475352830857493
35.0,26.0,0.0,16.592595418443956,1.0,8.0,0.6121506263455954,1.0,1.2574324993873243
35.0,27.0,0.0,17.684595570016516,1.0,9.0,0.6121506263455954,1.0,1.2574324993873243
35.0,28.0,0.0,19.573825956205255,1.0,10.0,0.6121506263455954,1.0,1.2574324993873243
35.0,29.0,0.0,21.540735170646666,1.0,11.0,0.6121506263455954,1.0,1.2574324993873243
36.0,26.0,1.0,15.17960765509161,1.0,4.0,1.4370718285038109,1.0,0.9708960100714673
36.0,27.0,1.0,18.068738306855494,1.0,5.0,1.4370718285038109,1.0,0.9708960100714673
36.0,28.0,1.0,22.378300911037364,1.0,6.0,1.4370718285038109,1.0,0.9708960100714673
36.0,29.0,1.0,25.456727376003506,1.0,7.0,1.4370718285038109,1.0,0.9708960100714673
37.0,26.0,0.0,15.35522793086058,1.0,8.0,-0.6705386090199482,1.0,0.4418802075610008
37.0,27.0,0.0,16.995393593424797,1.0,9.0,-0.6705386090199482,1.0,0.4418802075610008
37.0,28.0,0.0,19.321213201719953,1.0,10.0,-0.6705386090199482,1.0,0.4418802075610008
37.0,29.0,0.0,20.384916319707045,1.0,11.0,-0.6705386090199482,1.0,0.4418802075610008
38.0,26.0,0.0,15.404022820873443,1.0,8.0,-0.883768051499225,1.0,0.9855286046232328
38.0,27.0,0.0,17.14728218722914,1.0,9.0,-0.883768051499225,1.0,0.9855286046232328
38.0,28.0,0.0,17.86007618866803,1.0,10.0,-0.883768051499225,1.0,0.9855286046232328
38.0,29.0,0.0,19.789361742274743,1.0,11.0,-0.883768051499225,1.0,0.9855286046232328
39.0,26.0,0.0,15.072122109247385,1.0,8.0,-0.8633482566629385,1.0,-0.6165687637535987
39.0,27.0,0.0,17.356338461499636,1.0,9.0,-0.8633482566629385,1.0,-0.6165687637535987
39.0,28.0,0.0,17.61942323291691,1.0,10.0,-0.8633482566629385,1.0,-0.6165687637535987
39.0,29.0,0.0,20.450047861071052,1.0,11.0,-0.8633482566629385,1.0,-0.6165687637535987
40.0,26.0,0.0,14.037917232250852,1.0,8.0,0.09201988795694056,1.0,0.2122929432843366
40.0,27.0,0.0,17.294916213845738,1.0,9.0,0.09201988795694056,1.0,0.2122929432843366
40.0,28.0,0.0,18.879286773316686,1.0,10.0,0.09201988795694056,1.0,0.2122929432843366
40.0,29.0,0.0,20.149381906044823,1.0,11.0,0.09201988795694056,1.0,0.2122929432843366
41.0,26.0,1.0,13.420230272141074,1.0,4.0,-1.036553020116649,1.0,-1.3370247035557477
41.0,27.0,1.0,15.367692288840923,1.0,5.0,-1.036553020116649,1.0,-1.3370247035557477
41.0,28.0,1.0,19.636703927070755,1.0,6.0,-1.036553020116649,1.0,-1.3370247035557477
41.0,29.0,1.0,23.17770128180743,1.0,7.0,-1.036553020116649,1.0,-1.3370247035557477
42.0,26.0,0.0,15.605309674938471,1.0,8.0,-0.5216540013905013,1.0,0.7423005871986299
42.0,27.0,0.0,16.464309705040254,1.0,9.0,-0.5216540013905013,1.0,0.7423005871986299
42.0,28.0,0.0,19.298383977152287,1.0,10.0,-0.5216540013905013,1.0,0.7423005871986299
42.0,29.0,0.0,20.837816447728564,1.0,11.0,-0.5216540013905013,1.0,0.7423005871986299
43.0,26.0,0.0,14.438747742276707,1.0,8.0,-1.7563882069584995,1.0,-0.054770402016906417
43.0,27.0,0.0,16.021178593417797,1.0,9.0,-1.7563882069584995,1.0,-0.054770402016906417
43.0,28.0,0.0,17.770414456224454,1.0,10.0,-1.7563882069584995,1.0,-0.054770402016906417
43.0,29.0,0.0,18.11038708629229,1.0,11.0,-1.7563882069584995,1.0,-0.054770402016906417
44.0,26.0,1.0,14.144670943188668,1.0,4.0,0.8838172526647091,1.0,-1.1029014241757722
44.0,27.0,1.0,18.30493381178624,1.0,5.0,0.8838172526647091,1.0,-1.1029014241757722
44.0,28.0,1.0,21.64436072774597,1.0,6.0,0.8838172526647091,1.0,-1.1029014241757722
44.0,29.0,1.0,24.44337522111379,1.0,7.0,0.8838172526647091,1.0,-1.1029014241757722
45.0,26.0,0.0,15.114243805969888,1.0,8.0,-0.6382201968061518,1.0,0.026343641393056255
45.0,27.0,0.0,16.975697187505137,1.0,9.0,-0.6382201968061518,1.0,0.026343641393056255
45.0,28.0,0.0,18.19052674448535,1.0,10.0,-0.6382201968061518,1.0,0.026343641393056255
45.0,29.0,0.0,19.356647230664215,1.0,11.0,-0.6382201968061518,1.0,0.026343641393056255
46.0,26.0,1.0,15.213822644815187,1.0,4.0,1.4309300014048933,1.0,-0.06530410153538704
46.0,27.0,1.0,18.89047409873725,1.0,5.0,1.4309300014048933,1.0,-0.06530410153538704
46.0,28.0,1.0,19.748774278582644,1.0,6.0,1.4309300014048933,1.0,-0.06530410153538704
46.0,29.0,1.0,24.79954540207911,1.0,7.0,1.4309300014048933,1.0,-0.06530410153538704
47.0,26.0,0.0,15.307567979848804,1.0,8.0,-1.3135956962600714,1.0,-0.49403184231107905
47.0,27.0,0.0,16.809025683278378,1.0,9.0,-1.3135956962600714,1.0,-0.49403184231107905
47.0,28.0,0.0,19.014369315455184,1.0,10.0,-1.3135956962600714,1.0,-0.49403184231107905
47.0,29.0,0.0,20.457345533411413,1.0,11.0,-1.3135956962600714,1.0,-0.49403184231107905
48.0,26.0,1.0,15.468381558437494,1.0,4.0,1.2093948894889919,1.0,-0.5184964738504519
48.0,27.0,1.0,17.5048776221064,1.0,5.0,1.2093948894889919,1.0,-0.5184964738504519
48.0,28.0,1.0,22.144996277967252,1.0,6.0,1.2093948894889919,1.0,-0.5184964738504519
48.0,29.0,1.0,25.380827414134924,1.0,7.0,1.2093948894889919,1.0,-0.5184964738504519
49.0,26.0,0.0,14.4648940012887,1.0,8.0,-0.5554537312106148,1.0,0.31152393394030753
49.0,27.0,0.0,16.73383005324772,1.0,9.0,-0.5554537312106148,1.0,0.31152393394030753
49.0,28.0,0.0,18.818142997932085,1.0,10.0,-0.5554537312106148,1.0,0.31152393394030753
49.0,29.0,0.0,19.484061681424638,1.0,11.0,-0.5554537312106148,1.0,0.31152393394030753
50.0,26.0,1.0,15.488690193220613,1.0,4.0,0.3303700504632537,1.0,-1.307759091059044
50.0,27.0,1.0,18.115157521830877,1.0,5.0,0.3303700504632537,1.0,-1.307759091059044
50.0,28.0,1.0,22.220936778362624,1.0,6.0,0.3303700504632537,1.0,-1.307759091059044
50.0,29.0,1.0,24.94475483682842,1.0,7.0,0.3303700504632537,1.0,-1.307759091059044
51.0,26.0,0.0,16.39441579993658,1.0,8.0,-1.0703698221536606,1.0,1.7058697462657137
51.0,27.0,0.0,16.880285199663362,1.0,9.0,-1.0703698221536606,1.0,1.7058697462657137
51.0,28.0,0.0,18.257892121291533,1.0,10.0,-1.0703698221536606,1.0,1.7058697462657137
51.0,29.0,0.0,19.44806836926174,1.0,11.0,-1.0703698221536606,1.0,1.7058697462657137
52.0,26.0,1.0,14.059837588317212,1.0,4.0,-0.24645032802571878,1.0,-1.078655329723616
52.0,27.0,1.0,18.61433726647085,1.0,5.0,-0.24645032802571878,1.0,-1.078655329723616
52.0,28.0,1.0,21.56258713742776,1.0,6.0,-0.24645032802571878,1.0,-1.078655329723616
52.0,29.0,1.0,24.181120347615032,1.0,7.0,-0.24645032802571878,1.0,-1.078655329723616
53.0,26.0,0.0,16.32308871343602,1.0,8.0,-0.07830858380607549,1.0,0.5280836783452578
53.0,27.0,0.0,17.11558895700953,1.0,9.0,-0.07830858380607549,1.0,0.5280836783452578
53.0,28.0,0.0,18.26710770885401,1.0,10.0,-0.07830858380607549,1.0,0.5280836783452578
53.0,29.0,0.0,20.54975163200459,1.0,11.0,-0.07830858380607549,1.0,0.5280836783452578
54.0,26.0,1.0,14.023070461423936,1.0,4.0,0.1322361895036402,1.0,-0.8387168496812891
54.0,27.0,1.0,17.628309359377543,1.0,5.0,0.1322361895036402,1.0,-0.8387168496812891
54.0,28.0,1.0,21.191279876204852,1.0,6.0,0.1322361895036402,1.0,-0.8387168496812891
54.0,29.0,1.0,24.7386117577264,1.0,7.0,0.1322361895036402,1.0,-0.8387168496812891
55.0,26.0,0.0,14.427804161160209,1.0,8.0,-2.079095401164456,1.0,1.0097259857863214
55.0,27.0,0.0,16.16022330901126,1.0,9.0,-2.079095401164456,1.0,1.0097259857863214
55.0,28.0,0.0,18.655195968546685,1.0,10.0,-2.079095401164456,1.0,1.0097259857863214
55.0,29.0,0.0,20.959143234155572,1.0,11.0,-2.079095401164456,1.0,1.0097259857863214
56.0,26.0,0.0,15.890995715377624,1.0,8.0,-0.1003667226735682,1.0,0.40298618022622296
56.0,27.0,0.0,16.64407115983932,1.0,9.0,-0.1003667226735682,1.0,0.40298618022622296
56.0,28.0,0.0,19.651463180523514,1.0,10.0,-0.1003667226735682,1.0,0.40298618022622296
56.0,29.0,0.0,20.2885955658831,1.0,11.0,-0.1003667226735682,1.0,0.40298618022622296
57.0,26.0,0.0,15.372251247987615,1.0,8.0,-1.3853507464922226,1.0,0.7195367818782482
57.0,27.0,0.0,17.459614656866005,1.0,9.0,-1.3853507464922226,1.0,0.7195367818782482
57.0,28.0,0.0,19.91381106186369,1.0,10.0,-1.3853507464922226,1.0,0.7195367818782482
57.0,29.0,0.0,19.928647948797536,1.0,11.0,-1.3853507464922226,1.0,0.7195367818782482
58.0,26.0,1.0,15.203235343716004,1.0,4.0,0.8066282186303825,1.0,0.25717997864346887
58.0,27.0,1.0,18.91861313341549,1.0,5.0,0.8066282186303825,1.0,0.25717997864346887
58.0,28.0,1.0,21.43590743327683,1.0,6.0,0.8066282186303825,1.0,0.25717997864346887
58.0,29.0,1.0,25.80024455109711,1.0,7.0,0.8066282186303825,1.0,0.25717997864346887
59.0,26.0,0.0,15.649339919642276,1.0,8.0,-0.8533537288615176,1.0,-0.5555516105037942
59.0,27.0,0.0,17.99189457870738,1.0,9.0,-0.8533537288615176,1.0,-0.5555516105037942
