"caseid","xsa","xsb","xsb2","xsbc","xsbc2","xsc","za","zb","school"
12795.0,4.0,38.0,366.0,22.0,126.0,-0.49584414303265795,1.0,1.0366693724026235,0.0
12796.0,4.0,38.0,366.0,22.0,126.0,-5.810735278310592,1.0,0.278003727670187,0.0
12797.0,4.0,38.0,366.0,22.0,126.0,-2.9828366017463113,1.0,-0.008928640157482896,0.0
12798.0,4.0,22.0,126.0,38.0,366.0,4.893640206642183,1.0,-0.5340998184050542,1.0
12799.0,4.0,38.0,366.0,22.0,126.0,-3.497162230125735,1.0,1.2309183242706119,0.0
12800.0,4.0,22.0,126.0,38.0,366.0,-3.1635992367097208,1.0,-0.4065781067521256,1.0
12801.0,4.0,38.0,366.0,22.0,126.0,3.508386848232029,1.0,1.8792062378950336,0.0
12802.0,4.0,38.0,366.0,22.0,126.0,-1.4897016866879211,1.0,0.8904217020549681,0.0
12803.0,4.0,38.0,366.0,22.0,126.0,3.4949754958294084,1.0,-0.1530312416944926,0.0
12804.0,4.0,38.0,366.0,22.0,126.0,-3.300422146878615,1.0,-0.5302626447987551,0.0
12805.0,4.0,22.0,126.0,38.0,366.0,1.9912495670801782,1.0,-0.5719055223137732,1.0
12806.0,4.0,22.0,126.0,38.0,366.0,4.235475893430673,1.0,-0.5299599120297657,1.0
12807.0,4.0,38.0,366.0,22.0,126.0,2.4265476326075914,1.0,-0.1853519544407639,0.0
12808.0,4.0,38.0,366.0,22.0,126.0,-3.351101273312564,1.0,-0.2266410801243217,0.0
12809.0,4.0,38.0,366.0,22.0,126.0,0.8686620523748008,1.0,-0.30393631894426765,0.0
12810.0,4.0,22.0,126.0,38.0,366.0,-1.6102485110924933,1.0,-1.028861958597948,1.0
12811.0,4.0,38.0,366.0,22.0,126.0,2.589989547951144,1.0,0.29463125764005055,0.0
12812.0,4.0,38.0,366.0,22.0,126.0,2.394826699499742,1.0,-0.299043155854828,0.0
12813.0,4.0,38.0,366.0,22.0,126.0,-1.6664597350268797,1.0,-0.5160999901005733,0.0
12814.0,4.0,38.0,366.0,22.0,126.0,-5.492763600185922,1.0,-0.4089214374402231,0.0
12815.0,4.0,38.0,366.0,22.0,126.0,-8.121522361096963,1.0,-0.621751941366046,0.0
12816.0,4.0,38.0,366.0,22.0,126.0,-0.9120239282120568,1.0,-0.3937461902677773,0.0
12817.0,4.0,22.0,126.0,38.0,366.0,-0.16608806781650182,1.0,-0.6513959503034917,1.0
12818.0,4.0,38.0,366.0,22.0,126.0,-4.430314243885684,1.0,-0.7996359252979558,0.0
12819.0,4.0,38.0,366.0,22.0,126.0,7.590594334372664,1.0,1.4411463388732224,0.0
12820.0,4.0,22.0,126.0,38.0,366.0,-2.4472496862798043,1.0,-1.4346401936810866,1.0
12821.0,4.0,38.0,366.0,22.0,126.0,-0.3206509805981112,1.0,0.17115733558494342,0.0
12822.0,4.0,22.0,126.0,38.0,366.0,6.416200418898988,1.0,-0.3527302257001841,1.0
12823.0,4.0,38.0,366.0,22.0,126.0,-0.67870621354829,1.0,-0.008645192919067374,0.0
12824.0,4.0,38.0,366.0,22.0,126.0,-9.319169066056455,1.0,-0.989377227989576,0.0
12825.0,4.0,38.0,366.0,22.0,126.0,-0.24522753226865374,1.0,2.147525795137592,0.0
12826.0,4.0,38.0,366.0,22.0,126.0,2.3177786855734257,1.0,0.7051958905710799,0.0
12827.0,4.0,22.0,126.0,38.0,366.0,1.360081640116543,1.0,-0.4427646392864804,1.0
12828.0,4.0,38.0,366.0,22.0,126.0,1.3928681888122418,1.0,0.28724617572245453,0.0
12829.0,4.0,38.0,366.0,22.0,126.0,-1.7613520987241935,1.0,2.655521353851432,0.0
12830.0,4.0,22.0,126.0,38.0,366.0,1.2625891931337923,1.0,-0.50605508674557,1.0
12831.0,4.0,38.0,366.0,22.0,126.0,-7.464558374482236,1.0,1.5184311830476416,0.0
12832.0,4.0,38.0,366.0,22.0,126.0,-0.5867031043773122,1.0,1.4119588250754218,0.0
12833.0,4.0,22.0,126.0,38.0,366.0,-0.7856183737180614,1.0,-0.958506870074192,1.0
12834.0,4.0,38.0,366.0,22.0,126.0,-3.414842172538263,1.0,0.3320565398188844,0.0
12835.0,4.0,22.0,126.0,38.0,366.0,-0.44764661789218096,1.0,-0.4067232850654875,1.0
12836.0,4.0,22.0,126.0,38.0,366.0,0.08897560196624772,1.0,-1.2427546729743866,1.0
12837.0,4.0,22.0,126.0,38.0,366.0,1.0655872782863345,1.0,-1.0774573188928114,1.0
12838.0,4.0,38.0,366.0,22.0,126.0,-6.47170340511078,1.0,-0.11768395014398177,0.0
12839.0,4.0,38.0,366.0,22.0,126.0,-4.7890502314988534,1.0,0.27374518208402393,0.0
12840.0,4.0,38.0,366.0,22.0,126.0,-0.039102219835627505,1.0,0.7129753524901781,0.0
12841.0,4.0,38.0,366.0,22.0,126.0,-4.8105929322886105,1.0,0.12864211117146243,0.0
12842.0,4.0,38.0,366.0,22.0,126.0,2.3941047210304367,1.0,1.1774540037598473,0.0
12843.0,4.0,38.0,366.0,22.0,126.0,-0.5656986137587562,1.0,0.35954343076945955,0.0
12844.0,4.0,22.0,126.0,38.0,366.0,4.686792413435169,1.0,-1.6864365532346302,1.0
12845.0,4.0,38.0,366.0,22.0,126.0,2.368623291836304,1.0,0.8165798076727968,0.0
12846.0,4.0,22.0,126.0,38.0,366.0,3.9314345138085662,1.0,0.05897732384990901,1.0
12847.0,4.0,38.0,366.0,22.0,126.0,-3.503126057526914,1.0,-1.128309622849754,0.0
12848.0,4.0,22.0,126.0,38.0,366.0,3.719646676968396,1.0,-0.17961465340330862,1.0
12849.0,4.0,22.0,126.0,38.0,366.0,4.4532798822462745,1.0,-1.6276138122911705,1.0
12850.0,4.0,22.0,126.0,38.0,366.0,-0.6387601936387387,1.0,-0.12024169490548887,1.0
12851.0,4.0,22.0,126.0,38.0,366.0,6.69561885455595,1.0,-0.0017797790714642412,1.0
12852.0,4.0,38.0,366.0,22.0,126.0,-1.3020891724160786,1.0,0.7124441672992153,0.0
12853.0,4.0,38.0,366.0,22.0,126.0,-0.6398439852238795,1.0,-0.1485246256439148,0.0
12854.0,4.0,22.0,126.0,38.0,366.0,6.1127360748883985,1.0,-1.447049725803267,1.0
12855.0,4.0,38.0,366.0,22.0,126.0,-0.48490038181341394,1.0,-0.16085105432866534,0.0
12856.0,4.0,22.0,126.0,38.0,366.0,3.719238457444425,1.0,-0.5427677345529327,1.0
12857.0,4.0,38.0,366.0,22.0,126.0,0.41603054064554224,1.0,0.6057563698254465,0.0
12858.0,4.0,38.0,366.0,22.0,126.0,-1.3400911510686209,1.0,-0.28037226636814966,0.0
12859.0,4.0,38.0,366.0,22.0,126.0,-4.131526951177835,1.0,0.06515000169058971,0.0
12860.0,4.0,38.0,366.0,22.0,126.0,-0.29657042272481626,1.0,0.14507906196645234,0.0
12861.0,4.0,38.0,366.0,22.0,126.0,-3.7120661605182415,1.0,-0.0938733554618988,0.0
12862.0,4.0,38.0,366.0,22.0,126.0,1.2391373192586426,1.0,0.808329883685168,0.0
12863.0,4.0,38.0,366.0,22.0,126.0,-0.6298302174681455,1.0,0.7465605131228922,0.0
12864.0,4.0,38.0,366.0,22.0,126.0,-0.517146817427135,1.0,1.465220324072069,0.0
12865.0,4.0,38.0,366.0,22.0,126.0,1.8266152024318523,1.0,0.6023026885553071,0.0
12866.0,4.0,22.0,126.0,38.0,366.0,-1.3953715621590197,1.0,-0.7868430197830266,1.0
12867.0,4.0,22.0,126.0,38.0,366.0,1.3747199805410009,1.0,-1.1673720701939228,1.0
12868.0,4.0,38.0,366.0,22.0,126.0,-13.25297104549082,1.0,-1.232731334345969,0.0
12869.0,4.0,38.0,366.0,22.0,126.0,-2.0347553969451537,1.0,0.5982335236319365,0.0
12870.0,4.0,38.0,366.0,22.0,126.0,-1.8468204823144525,1.0,0.9229854635329724,0.0
12871.0,4.0,38.0,366.0,22.0,126.0,3.1580382391336537,1.0,0.8815166565994961,0.0
12872.0,4.0,38.0,366.0,22.0,126.0,2.902155079554505,1.0,0.6256837312376564,0.0
12873.0,4.0,38.0,366.0,22.0,126.0,-3.0154805696584677,1.0,0.7210779059573069,0.0
12874.0,4.0,38.0,366.0,22.0,126.0,-12.871135736743701,1.0,-0.28095404342175817,0.0
12875.0,4.0,38.0,366.0,22.0,126.0,-2.943061582176734,1.0,1.711453245869154,0.0
12876.0,4.0,22.0,126.0,38.0,366.0,3.0352531776902962,1.0,-1.5592171185655581,1.0
12877.0,4.0,38.0,366.0,22.0,126.0,0.5004242129896571,1.0,0.21858449233947216,0.0
12878.0,4.0,38.0,366.0,22.0,126.0,-9.89147575732718,1.0,-0.34297225492237027,0.0
12879.0,4.0,22.0,126.0,38.0,366.0,1.742207529019397,1.0,-0.46126300571112655,1.0
12880.0,4.0,38.0,366.0,22.0,126.0,1.526138265863421,1.0,1.5109084741268874,0.0
12881.0,4.0,38.0,366.0,22.0,126.0,2.5512687929920506,1.0,0.9891485717860408,0.0
12882.0,4.0,38.0,366.0,22.0,126.0,1.8938787267480393,1.0,0.03640612997686359,0.0
12883.0,4.0,22.0,126.0,38.0,366.0,2.9231260359249833,1.0,-0.1783621646379132,1.0
12884.0,4.0,22.0,126.0,38.0,366.0,2.7830692897822065,1.0,-0.3857296289653004,1.0
12885.0,4.0,38.0,366.0,22.0,126.0,-3.156880716744369,1.0,0.35610006698211466,0.0
12886.0,4.0,38.0,366.0,22.0,126.0,2.257375115142058,1.0,0.11668551339941884,0.0
12887.0,4.0,22.0,126.0,38.0,366.0,-2.8319905122616964,1.0,-0.7600393332493197,1.0
12888.0,4.0,22.0,126.0,38.0,366.0,6.337316042027178,1.0,0.38966268408772703,1.0
12889.0,4.0,38.0,366.0,22.0,126.0,-1.4628430589645336,1.0,0.2925824455722407,0.0
12890.0,4.0,22.0,126.0,38.0,366.0,5.055856194452852,1.0,-0.4677344416338846,1.0
12891.0,4.0,38.0,366.0,22.0,126.0,2.1971497918746925,1.0,0.159800370144603,0.0
12892.0,4.0,38.0,366.0,22.0,126.0,-7.262677978423428,1.0,-1.0334942599644532,0.0
12893.0,4.0,38.0,366.0,22.0,126.0,-0.3028743988656957,1.0,0.22293825044173468,0.0
12894.0,4.0,38.0,366.0,22.0,126.0,2.5919075154979994,1.0,1.6421039268169593,0.0
12895.0,4.0,22.0,126.0,38.0,366.0,0.4459223073171656,1.0,-0.1171039098324956,1.0
12896.0,4.0,38.0,366.0,22.0,126.0,0.17676559867346656,1.0,0.6449938831724643,0.0
12897.0,4.0,38.0,366.0,22.0,126.0,3.147593621331156,1.0,2.551630168691904,0.0
12898.0,4.0,38.0,366.0,22.0,126.0,-3.0489183444615686,1.0,-0.540693245531334,0.0
12899.0,4.0,38.0,366.0,22.0,126.0,-5.3733260714862885,1.0,-0.7148415777729047,0.0
12900.0,4.0,38.0,366.0,22.0,126.0,-5.569929436912467,1.0,0.6992684745363883,0.0
12901.0,4.0,22.0,126.0,38.0,366.0,6.550124344876313,1.0,-0.3048349307691126,1.0
12902.0,4.0,22.0,126.0,38.0,366.0,2.8090395934472085,1.0,0.2886402706846033,1.0
12903.0,4.0,38.0,366.0,22.0,126.0,-1.6790780620815184,1.0,1.1279568948160972,0.0
12904.0,4.0,38.0,366.0,22.0,126.0,1.7984551962794593,1.0,0.5865550824598436,0.0
12905.0,4.0,22.0,126.0,38.0,366.0,4.176836359844895,1.0,-2.215095047043122,1.0
12906.0,4.0,38.0,366.0,22.0,126.0,-3.648591634673747,1.0,-0.42035112622608617,0.0
12907.0,4.0,38.0,366.0,22.0,126.0,-6.5134038956236875,1.0,-0.571636299869001,0.0
12908.0,4.0,22.0,126.0,38.0,366.0,-6.478595485806521,1.0,-1.1683812908727351,1.0
12909.0,4.0,22.0,126.0,38.0,366.0,4.345964028115878,1.0,-0.6503248995925712,1.0
12910.0,4.0,38.0,366.0,22.0,126.0,-1.933720495744031,1.0,-0.7603464782237009,0.0
12911.0,4.0,22.0,126.0,38.0,366.0,3.5331896747533404,1.0,0.4356072682464981,1.0
12912.0,4.0,22.0,126.0,38.0,366.0,-0.11745365837363493,1.0,-1.549869971929769,1.0
12913.0,4.0,38.0,366.0,22.0,126.0,-4.726264213795626,1.0,0.5006967744805335,0.0
12914.0,4.0,22.0,126.0,38.0,366.0,6.178584375657926,1.0,0.617133976595711,1.0
12915.0,4.0,38.0,366.0,22.0,126.0,-1.908989051823161,1.0,1.1033108897526787,0.0
12916.0,4.0,38.0,366.0,22.0,126.0,3.126650451893946,1.0,1.0109075497774493,0.0
12917.0,4.0,38.0,366.0,22.0,126.0,0.749454889319241,1.0,0.33348804562590756,0.0
12918.0,4.0,38.0,366.0,22.0,126.0,0.7956736494605448,1.0,0.9955148684511226,0.0
12919.0,4.0,22.0,126.0,38.0,366.0,4.625976439355819,1.0,-0.23612579491653635,1.0
12920.0,4.0,22.0,126.0,38.0,366.0,-2.554606726968216,1.0,-0.8589516144859706,1.0
12921.0,4.0,22.0,126.0,38.0,366.0,7.415960495551962,1.0,0.20514631807007136,1.0
12922.0,4.0,38.0,366.0,22.0,126.0,-0.5293042565125751,1.0,-0.6003061174372082,0.0
12923.0,4.0,22.0,126.0,38.0,366.0,1.4836332094015052,1.0,-1.364128307013108,1.0
12924.0,4.0,22.0,126.0,38.0,366.0,2.934168691821401,1.0,-0.01532353515376086,1.0
12925.0,4.0,38.0,366.0,22.0,126.0,1.2870559540244564,1.0,-0.2607171485616403,0.0
12926.0,4.0,38.0,366.0,22.0,126.0,-6.3787455321667474,1.0,0.044926100732277936,0.0
12927.0,4.0,38.0,366.0,22.0,126.0,-1.848075459113324,1.0,0.013662584529476988,0.0
12928.0,4.0,38.0,366.0,22.0,126.0,-0.7336351883980757,1.0,0.46968883523685806,0.0
12929.0,4.0,38.0,366.0,22.0,126.0,4.021093445441872,1.0,0.48096025950863935,0.0
12930.0,4.0,38.0,366.0,22.0,126.0,-3.9292849615019056,1.0,-0.44925326659543785,0.0
12931.0,4.0,38.0,366.0,22.0,126.0,-6.020730877841319,1.0,0.9276483785378378,0.0
12932.0,4.0,38.0,366.0,22.0,126.0,3.637491002017213,1.0,0.7472196104475712,0.0
12933.0,4.0,38.0,366.0,22.0,126.0,0.1918224305209777,1.0,-0.045862387703431096,0.0
12934.0,4.0,22.0,126.0,38.0,366.0,1.2014249839126352,1.0,-1.4839581651787075,1.0
12935.0,4.0,38.0,366.0,22.0,126.0,-0.5919387473882295,1.0,-0.21972000352344845,0.0
12936.0,4.0,38.0,366.0,22.0,126.0,-1.0191429891394728,1.0,0.683471942897185,0.0
12937.0,4.0,22.0,126.0,38.0,366.0,2.8030717038434547,1.0,-2.4008377441296522,1.0
12938.0,4.0,22.0,126.0,38.0,366.0,1.807769202803897,1.0,0.15178670158211696,1.0
12939.0,4.0,38.0,366.0,22.0,126.0,-4.366307025188687,1.0,-0.1483081019951122,0.0
12940.0,4.0,38.0,366.0,22.0,126.0,-1.8729279427598213,1.0,-0.8220910115605686,0.0
12941.0,4.0,22.0,126.0,38.0,366.0,-0.7107240145502002,1.0,-0.8389199168674297,1.0
12942.0,4.0,38.0,366.0,22.0,126.0,-6.698893910649933,1.0,-0.37766325085457847,0.0
12943.0,4.0,38.0,366.0,22.0,126.0,-2.6705309902441514,1.0,0.15803951545722486,0.0
12944.0,4.0,38.0,366.0,22.0,126.0,3.546637452145533,1.0,0.07670068809488105,0.0
12945.0,4.0,38.0,366.0,22.0,126.0,2.4130101823284846,1.0,2.2790493936189655,0.0
12946.0,4.0,22.0,126.0,38.0,366.0,0.5610675951172054,1.0,-0.7230176684388322,1.0
12947.0,4.0,38.0,366.0,22.0,126.0,-2.0049228166090036,1.0,-0.42866196497245845,0.0
12948.0,4.0,38.0,366.0,22.0,126.0,3.7100361715509584,1.0,0.8441007823774596,0.0
12949.0,4.0,38.0,366.0,22.0,126.0,-2.387567764831251,1.0,-0.5384681490987894,0.0
12950.0,4.0,38.0,366.0,22.0,126.0,-1.8341606078338006,1.0,1.7125570747174026,0.0
12951.0,4.0,38.0,366.0,22.0,126.0,4.331232757607363,1.0,0.7885764646156018,0.0
12952.0,4.0,22.0,126.0,38.0,366.0,4.211375669373299,1.0,-0.4626155377920917,1.0
12953.0,4.0,22.0,126.0,38.0,366.0,5.640474969356818,1.0,0.08687729129986993,1.0
12954.0,4.0,22.0,126.0,38.0,366.0,2.7222124337999025,1.0,-1.364348479565554,1.0
12955.0,4.0,22.0,126.0,38.0,366.0,2.548816609871061,1.0,0.05387638428274296,1.0
12956.0,4.0,38.0,366.0,22.0,126.0,-5.230600775651409,1.0,0.7258481655661468,0.0
12957.0,4.0,22.0,126.0,38.0,366.0,4.561439274927083,1.0,-1.7774878498951012,1.0
12958.0,4.0,38.0,366.0,22.0,126.0,3.120440110379048,1.0,1.0088641543373074,0.0
12959.0,4.0,38.0,366.0,22.0,126.0,1.954030917898166,1.0,0.32238966651803774,0.0
12960.0,4.0,38.0,366.0,22.0,126.0,-2.037863718400632,1.0,0.44922344798599206,0.0
12961.0,4.0,22.0,126.0,38.0,366.0,2.290574348295016,1.0,-0.2163230548032956,1.0
12962.0,4.0,38.0,366.0,22.0,126.0,4.953095843541388,1.0,1.3064765327621253,0.0
12963.0,4.0,38.0,366.0,22.0,126.0,1.7730217126258951,1.0,1.192700479682385,0.0
12964.0,4.0,22.0,126.0,38.0,366.0,2.0111228665042336,1.0,-0.6642533377385575,1.0
12965.0,4.0,38.0,366.0,22.0,126.0,-1.0152061571168374,1.0,1.0091964357972951,0.0
12966.0,4.0,38.0,366.0,22.0,126.0,-3.1153370079853704,1.0,-0.401063753251604,0.0
12967.0,4.0,22.0,126.0,38.0,366.0,4.287121568918171,1.0,-0.19389867923231544,1.0
12968.0,4.0,22.0,126.0,38.0,366.0,5.815862180033669,1.0,-2.19096551579322,1.0
12969.0,4.0,22.0,126.0,38.0,366.0,-0.26684545793839415,1.0,-1.1278301865367177,1.0
12970.0,4.0,22.0,126.0,38.0,366.0,5.867653912704641,1.0,-1.4079571188453999,1.0
12971.0,4.0,22.0,126.0,38.0,366.0,3.2979285624588184,1.0,-0.2553308179342163,1.0
12972.0,4.0,38.0,366.0,22.0,126.0,1.1075950932385537,1.0,0.10989540113947308,0.0
12973.0,4.0,38.0,366.0,22.0,126.0,-4.966844895425659,1.0,0.4669060102567709,0.0
12974.0,4.0,22.0,126.0,38.0,366.0,2.609172528573465,1.0,-0.001649212243265456,1.0
12975.0,4.0,22.0,126.0,38.0,366.0,1.528245026727385,1.0,-0.6529450605213926,1.0
12976.0,4.0,38.0,366.0,22.0,126.0,6.010456685333677,1.0,1.1169951482883593,0.0
12977.0,4.0,22.0,126.0,38.0,366.0,7.719311825557041,1.0,0.15805405076529289,1.0
12978.0,4.0,38.0,366.0,22.0,126.0,-3.2688421534764522,1.0,1.8457718753231205,0.0
12979.0,4.0,38.0,366.0,22.0,126.0,0.466039217094904,1.0,0.06478051596527454,0.0
12980.0,4.0,38.0,366.0,22.0,126.0,2.0717756227735418,1.0,1.5472067648280767,0.0
12981.0,4.0,22.0,126.0,38.0,366.0,-3.442701296513122,1.0,-0.9201093434613514,1.0
12982.0,4.0,22.0,126.0,38.0,366.0,3.5188300779657404,1.0,-0.6607554015652058,1.0
12983.0,4.0,38.0,366.0,22.0,126.0,1.7482089080816998,1.0,2.200596003069355,0.0
12984.0,4.0,22.0,126.0,38.0,366.0,0.06975944264008974,1.0,-0.8874244354287099,1.0
12985.0,4.0,38.0,366.0,22.0,126.0,-1.615761592713043,1.0,0.0754430737206051,0.0
12986.0,4.0,38.0,366.0,22.0,126.0,-0.8813929818500643,1.0,0.22344482980850505,0.0
12987.0,4.0,38.0,366.0,22.0,126.0,3.84370898049764,1.0,1.9305001888666766,0.0
12988.0,4.0,38.0,366.0,22.0,126.0,-0.25367516679099483,1.0,0.6262084942478626,0.0
12989.0,4.0,38.0,366.0,22.0,126.0,-1.5463219518585671,1.0,1.6506196162890217,0.0
12990.0,4.0,22.0,126.0,38.0,366.0,4.70227588027257,1.0,-1.5236365410068289,1.0
12991.0,4.0,22.0,126.0,38.0,366.0,3.1276803986708073,1.0,-0.6293353901568588,1.0
12992.0,4.0,38.0,366.0,22.0,126.0,6.40539733988886,1.0,1.8285040935947958,0.0
12993.0,4.0,38.0,366.0,22.0,126.0,-5.740084776157932,1.0,-0.6779570150079789,0.0
12994.0,4.0,38.0,366.0,22.0,126.0,3.2262889482064683,1.0,0.7481321675751739,0.0
12995.0,4.0,38.0,366.0,22.0,126.0,-0.019820927906089515,1.0,0.40778586593803634,0.0
12996.0,4.0,38.0,366.0,22.0,126.0,-0.3602372316330412,1.0,-0.40168982570343625,0.0
12997.0,4.0,38.0,366.0,22.0,126.0,-0.6226680250740341,1.0,0.4953354132628188,0.0
12998.0,4.0,38.0,366.0,22.0,126.0,1.6693782005332989,1.0,0.2952057500187878,0.0
12999.0,4.0,38.0,366.0,22.0,126.0,1.189402976566481,1.0,0.48769552863385585,0.0
13000.0,4.0,22.0,126.0,38.0,366.0,-0.6237900841207005,1.0,-0.9492445025365068,1.0
13001.0,4.0,22.0,126.0,38.0,366.0,2.9546579469959084,1.0,-1.014518835256821,1.0
13002.0,4.0,22.0,126.0,38.0,366.0,8.382380895786733,1.0,-0.15315403873898467,1.0
13003.0,4.0,38.0,366.0,22.0,126.0,1.078323106093293,1.0,0.8275113915233063,0.0
13004.0,4.0,38.0,366.0,22.0,126.0,4.876341375016945,1.0,0.5972135321676609,0.0
13005.0,4.0,38.0,366.0,22.0,126.0,-6.6007059975892775,1.0,0.7560537492696936,0.0
13006.0,4.0,38.0,366.0,22.0,126.0,1.398834672786832,1.0,0.6706349328832509,0.0
13007.0,4.0,38.0,366.0,22.0,126.0,-0.9659387253686974,1.0,0.4131112295077163,0.0
13008.0,4.0,38.0,366.0,22.0,126.0,-0.9848597768298162,1.0,0.2367077373030653,0.0
13009.0,4.0,38.0,366.0,22.0,126.0,-0.4067258737424038,1.0,0.8133655899710026,0.0
13010.0,4.0,38.0,366.0,22.0,126.0,-3.5323153407924517,1.0,1.5198115431191808,0.0
13011.0,4.0,22.0,126.0,38.0,366.0,1.0419807402245724,1.0,-0.6777469695800102,1.0
13012.0,4.0,38.0,366.0,22.0,126.0,2.0913062702229652,1.0,0.4713795446821864,0.0
13013.0,4.0,38.0,366.0,22.0,126.0,0.30673717882526136,1.0,0.24756354936413652,0.0
13014.0,4.0,22.0,126.0,38.0,366.0,2.6394276550160285,1.0,-0.5954461422192171,1.0
13015.0,4.0,22.0,126.0,38.0,366.0,6.07811567767635,1.0,-1.6895609587452014,1.0
13016.0,4.0,38.0,366.0,22.0,126.0,-3.374703545810749,1.0,-1.0938059621682505,0.0
13017.0,4.0,38.0,366.0,22.0,126.0,-1.3859063754494048,1.0,1.6901062555361417,0.0
13018.0,4.0,38.0,366.0,22.0,126.0,-1.7539251083414429,1.0,0.00986109364102422,0.0
13019.0,4.0,38.0,366.0,22.0,126.0,-3.6347735818265265,1.0,-0.02532394711122244,0.0
13020.0,4.0,38.0,366.0,22.0,126.0,-2.748896532355147,1.0,-0.17326391372042613,0.0
13021.0,4.0,22.0,126.0,38.0,366.0,2.4284968947199315,1.0,-0.33581591433832086,1.0
13022.0,4.0,38.0,366.0,22.0,126.0,-1.4391382185849995,1.0,0.93621528627035,0.0
13023.0,4.0,22.0,126.0,38.0,366.0,3.759940610096907,1.0,-0.6481499107757901,1.0
13024.0,4.0,22.0,126.0,38.0,366.0,4.139522408166655,1.0,-0.6546940277877377,1.0
13025.0,4.0,38.0,366.0,22.0,126.0,-5.339322543987208,1.0,-0.7110980675030919,0.0
13026.0,4.0,38.0,366.0,22.0,126.0,3.9876166835738314,1.0,1.6428561064459055,0.0
13027.0,4.0,38.0,366.0,22.0,126.0,-0.6170067519685174,1.0,2.6083929948584816,0.0
13028.0,4.0,38.0,366.0,22.0,126.0,0.2642353607796578,1.0,1.3479379432098213,0.0
13029.0,4.0,38.0,366.0,22.0,126.0,-0.918922856735112,1.0,-0.03444285292360804,0.0
13030.0,4.0,38.0,366.0,22.0,126.0,1.8799647009322458,1.0,1.0030531107376137,0.0
13031.0,4.0,22.0,126.0,38.0,366.0,6.827495154998921,1.0,0.205343622346904,1.0
13032.0,4.0,22.0,126.0,38.0,366.0,7.642546842116758,1.0,-1.1463649573938717,1.0
13033.0,4.0,38.0,366.0,22.0,126.0,0.4833006397959092,1.0,0.3271834623239938,0.0
13034.0,4.0,38.0,366.0,22.0,126.0,-8.409211865223792,1.0,-0.5749410734072576,0.0
13035.0,4.0,38.0,366.0,22.0,126.0,-1.9153480025230938,1.0,-0.36764951590710426,0.0
13036.0,4.0,22.0,126.0,38.0,366.0,0.6861376074964444,1.0,0.07831468703902923,1.0
13037.0,4.0,38.0,366.0,22.0,126.0,3.8910621317464607,1.0,0.6559978800253397,0.0
13038.0,4.0,38.0,366.0,22.0,126.0,2.8407290321502425,1.0,-0.11738050256374628,0.0
13039.0,4.0,38.0,366.0,22.0,126.0,-4.457575209934038,1.0,0.6105855930100336,0.0
13040.0,4.0,38.0,366.0,22.0,126.0,-0.02362209563339068,1.0,0.9499132100018272,0.0
13041.0,4.0,22.0,126.0,38.0,366.0,-0.5102351178325368,1.0,-0.20257359469659297,1.0
13042.0,4.0,22.0,126.0,38.0,366.0,2.021225893362704,1.0,-0.15306489838670292,1.0
13043.0,4.0,22.0,126.0,38.0,366.0,6.306254090053347,1.0,0.3572282064173233,1.0
13044.0,4.0,22.0,126.0,38.0,366.0,5.926007966902162,1.0,-0.4541760809405092,1.0
13045.0,4.0,38.0,366.0,22.0,126.0,-0.07300812906265003,1.0,-1.0228452961249084,0.0
13046.0,4.0,38.0,366.0,22.0,126.0,-6.70196409868929,1.0,-0.9573263759051132,0.0
13047.0,4.0,38.0,366.0,22.0,126.0,-3.165512733540442,1.0,0.5142744431839983,0.0
13048.0,4.0,38.0,366.0,22.0,126.0,4.171165746837282,1.0,1.6977971606727564,0.0
13049.0,4.0,38.0,366.0,22.0,126.0,-0.42023380479695327,1.0,0.26215665779836395,0.0
13050.0,4.0,38.0,366.0,22.0,126.0,-0.34687842783742406,1.0,-0.04010055073881078,0.0
13051.0,4.0,22.0,126.0,38.0,366.0,0.8025562460061507,1.0,-2.0116806912595537,1.0
13052.0,4.0,38.0,366.0,22.0,126.0,2.670465116673599,1.0,0.6464770920084487,0.0
13053.0,4.0,22.0,126.0,38.0,366.0,-0.4120765447870944,1.0,-0.5683833664235074,1.0
13054.0,4.0,38.0,366.0,22.0,126.0,-2.871009257079242,1.0,0.88211345635428,0.0
13055.0,4.0,38.0,366.0,22.0,126.0,-5.561145812455369,1.0,-0.7023355866341594,0.0
13056.0,4.0,38.0,366.0,22.0,126.0,-0.7585167993329938,1.0,0.8060398228281787,0.0
13057.0,4.0,22.0,126.0,38.0,366.0,4.066567893718999,1.0,-1.2405285849745953,1.0
13058.0,4.0,38.0,366.0,22.0,126.0,-1.0986997751862764,1.0,1.5148117657601112,0.0
13059.0,4.0,38.0,366.0,22.0,126.0,-9.543152829157346,1.0,0.690579870957232,0.0
13060.0,4.0,22.0,126.0,38.0,366.0,9.042592137753296,1.0,-0.7061479490482104,1.0
13061.0,4.0,22.0,126.0,38.0,366.0,0.31867337661447925,1.0,-1.6511584498478291,1.0
13062.0,4.0,22.0,126.0,38.0,366.0,1.1245934157234065,1.0,-1.7639058951743936,1.0
13063.0,4.0,38.0,366.0,22.0,126.0,0.042831843677609706,1.0,-0.3178938323232419,0.0
13064.0,4.0,38.0,366.0,22.0,126.0,6.630061256648439,1.0,0.591023140016585,0.0
13065.0,4.0,38.0,366.0,22.0,126.0,3.3972789572485977,1.0,-0.023023238392557144,0.0
